Customer ID,last_purchase,frequency,total_spend,recency_days,churn_risk,churned,churn_probability
15100.0,2011-01-10 10:35:00,7,119.69999999999999,333,High,1,0.4000009497321807
15101.0,2011-12-01 10:18:00,6,245.53,8,Low,0,0.44338625542654947
15102.0,2010-06-27 12:16:00,2,88.98,530,High,1,0.645060704780046
15103.0,2011-11-08 14:53:00,2,197.64000000000001,30,Low,0,0.6408001650100104
15104.0,2011-05-27 12:29:00,2,374.39,196,High,1,0.6338223901868854
15105.0,2011-11-21 16:54:00,9,376.07,17,Low,0,0.2997909965152329
15106.0,2011-11-22 09:16:00,5,248.82,17,Low,0,0.49288303353774154
15107.0,2011-02-01 14:46:00,9,276.9,310,High,1,0.303358573981097
15108.0,2011-07-21 10:24:00,4,289.8,141,High,1,0.5409215880697495
15109.0,2011-04-08 09:58:00,3,260.8,245,High,1,0.5911034403923453
15110.0,2011-11-16 11:16:00,6,395.1,23,Low,0,0.4370910284343078
15111.0,2011-11-10 16:58:00,5,594.38,28,Low,0,0.478141282250771
15112.0,2010-04-07 14:17:00,1,30.5,610,High,1,0.6914502867713458
15113.0,2011-11-30 08:23:00,3,213.44,9,Low,0,0.593057097431114
15114.0,2011-11-09 15:05:00,12,417.81,29,Low,0,0.18938832993728805
15115.0,2011-11-21 14:59:00,2,118.22,17,Low,0,0.6439164365047552
15116.0,2011-11-22 12:25:00,4,124.3,17,Low,0,0.547932430597084
15117.0,2011-11-25 08:12:00,8,271.32,14,Low,0,0.34731105540012985
15118.0,2011-07-28 14:54:00,1,0.17,133,High,1,0.6925543883372809
15119.0,2011-04-08 09:08:00,1,108.2,245,High,1,0.6886117955779744
15120.0,2011-07-29 09:48:00,1,103.31,133,High,1,0.6887908557610243
15121.0,2011-10-20 14:51:00,2,118.35,49,Medium,0,0.643911345445377
15122.0,2011-08-17 16:48:00,11,807.05,113,High,1,0.21066053777041047
15123.0,2011-12-02 13:12:00,5,549.5699999999999,6,Low,0,0.48005129670285307
15124.0,2011-11-17 10:09:00,4,97.56,22,Low,0,0.5490634705021776
15125.0,2011-11-14 13:57:00,24,944.34,24,Low,0,0.01911113134829526
15126.0,2010-06-21 12:31:00,2,70.07,536,High,1,0.6457998408202361
15127.0,2011-10-05 10:30:00,2,85.89,65,Medium,0,0.6451815311909399
15128.0,2011-10-10 13:54:00,5,260.9,59,Medium,0,0.49236733678526395
15129.0,2011-10-20 14:40:00,23,508.5,49,Medium,0,0.024983826889690943
15130.0,2011-06-23 10:15:00,1,53.24,169,High,1,0.6906210452124482
15131.0,2010-11-10 12:07:00,1,14.56,394,High,1,0.6920308236776478
15132.0,2011-11-21 17:10:00,5,107.26,17,Low,0,0.4989270846082501
15133.0,2011-08-04 10:44:00,5,128.14,127,High,1,0.4980355291461381
15134.0,2011-11-25 08:55:00,10,188.66,14,Low,0,0.26584504824170385
15135.0,2011-04-14 19:16:00,2,97.64,238,High,1,0.6447219794626277
15136.0,2011-12-07 12:26:00,4,139.82,2,Low,0,0.5472757427349512
15137.0,2010-07-07 09:41:00,2,71.99,520,High,1,0.6457248253804961
15138.0,2010-11-11 09:16:00,1,136.05,393,High,1,0.6875909200560444
15139.0,2011-04-14 11:39:00,2,17.61,239,High,1,0.6478466957984598
15140.0,2011-10-18 14:07:00,8,287.24,51,Medium,0,0.3466949296318967
15141.0,2010-09-08 11:33:00,7,150.74,457,High,1,0.39872925145031507
15142.0,2011-10-24 12:51:00,6,292.9,45,Low,0,0.4413904404711436
15143.0,2011-04-28 12:03:00,2,94.14,225,High,1,0.6448588951657656
15144.0,2011-12-01 15:12:00,29,1089.59,7,Low,0,0.0069598824843743615
15145.0,2011-12-05 17:21:00,4,228.72,3,Low,0,0.5435110700682568
15146.0,2011-06-28 12:09:00,2,139.12,164,High,1,0.6430975335911071
15147.0,2011-04-13 15:57:00,1,83.55,239,High,1,0.689513844622505
15148.0,2011-11-29 08:21:00,1,50.71,10,Low,0,0.6907133655328044
15149.0,2011-07-29 10:58:00,5,511.27,133,High,1,0.48168428861077467
15150.0,2011-11-22 12:52:00,13,1626.83,16,Low,0,0.1347019158943626
15151.0,2010-10-12 16:37:00,2,786.34,422,High,1,0.617344044035469
15152.0,2011-11-30 12:32:00,14,998.46,9,Low,0,0.1243127995039933
15153.0,2011-11-08 17:09:00,1,102.64999999999999,30,Low,0,0.6888150190695248
15154.0,2011-09-25 16:05:00,3,712.35,74,Medium,0,0.572340094529089
15155.0,2010-11-21 12:59:00,1,93.91,382,High,1,0.6891349028204014
15156.0,2011-12-08 18:22:00,3,156.26,0,Low,0,0.5954119198293382
15157.0,2011-12-06 11:28:00,5,268.0,3,Low,0,0.49206424438100904
15158.0,2011-10-25 13:53:00,2,194.82,44,Low,0,0.6409110213091521
15159.0,2011-12-08 12:05:00,34,2263.8,1,Low,0,0.0021103840410052867
15160.0,2010-12-17 14:15:00,4,58.81,356,High,1,0.5507016031755837
15161.0,2010-11-16 16:08:00,1,61.75,387,High,1,0.6903104016282726
15162.0,2009-12-08 13:14:00,1,55.6,730,High,1,0.6905349145221374
15163.0,2011-11-21 13:10:00,2,70.68,17,Low,0,0.6457760085672025
15164.0,2011-10-02 12:05:00,9,976.7,68,Medium,0,0.27870797624309773
15165.0,2010-12-01 14:03:00,1,269.3,372,High,1,0.6826813633772268
15166.0,2010-08-29 12:31:00,1,29.64,467,High,1,0.691481623548535
15167.0,2011-01-23 12:41:00,5,1007.5,320,High,1,0.46056940278994163
15168.0,2011-11-14 11:26:00,1,16.69,25,Low,0,0.6919532838888285
15169.0,2010-11-22 13:04:00,2,138.65,381,High,1,0.6431159583259266
15170.0,2010-10-29 10:34:00,1,12.7,406,High,1,0.6920985256188488
15171.0,2011-01-12 15:36:00,1,18.85,330,High,1,0.6918746409300974
15172.0,2011-12-01 11:51:00,5,229.67000000000002,8,Low,0,0.4937005800952378
15173.0,2010-11-24 10:21:00,7,236.11,380,High,1,0.3952387571177829
15174.0,2011-01-21 09:06:00,2,83.87,322,High,1,0.6452605080286525
15175.0,2011-09-29 11:31:00,1,17.03,71,Medium,0,0.691940905643097
15176.0,2010-02-10 10:36:00,1,230.22,667,High,1,0.6841255366986796
15177.0,2010-10-10 12:48:00,1,98.36,425,High,1,0.6889720554991277
15178.0,2011-03-24 15:12:00,1,4.05,259,High,1,0.6924132674497503
15179.0,2011-11-21 12:53:00,13,937.91,17,Low,0,0.14901547243448018
15180.0,2010-12-07 14:57:00,3,131.93,366,High,1,0.5964125691831912
15181.0,2011-10-04 13:58:00,5,37.75,65,Medium,0,0.5018951106840681
15182.0,2011-07-08 13:37:00,11,424.352,153,High,1,0.2217349277397034
15183.0,2010-06-10 10:43:00,3,143.76,547,High,1,0.5959261220912603
15184.0,2011-11-10 13:41:00,4,257.54,28,Low,0,0.5422895327089085
15185.0,2011-09-30 14:06:00,1,48.88,69,Medium,0,0.6907801331988886
15186.0,2011-11-25 14:58:00,5,173.9,13,Low,0,0.49608167371913076
15187.0,2011-12-08 11:56:00,16,275.9,1,Low,0,0.0972780541980138
15188.0,2009-12-14 13:30:00,1,59.910000000000004,724,High,1,0.6903775823810341
15189.0,2011-12-08 13:22:00,46,1024.84,0,Low,0,0.00023837435920066999
15190.0,2010-10-01 13:09:00,1,90.49,433,High,1,0.6892600255787265
15191.0,2010-09-02 15:37:00,3,116.3,462,High,1,0.5970549807611012
15192.0,2011-08-12 11:41:00,5,271.97,119,High,1,0.4918947712976392
15193.0,2011-10-10 08:23:00,1,121.55,60,Medium,0,0.6881226631115163
15194.0,2011-12-06 15:10:00,28,1168.39,2,Low,0,0.008371255190998225
15195.0,2011-12-07 12:20:00,1,2.75,2,Low,0,0.6924605542317435
15196.0,2010-10-03 10:50:00,2,105.15,432,High,1,0.6444281175472395
15197.0,2011-11-29 10:00:00,6,154.28,10,Low,0,0.44723594380632037
15198.0,2011-09-08 14:42:00,5,95.08,91,High,1,0.4994471621422215
15199.0,2011-10-11 15:12:00,10,219.0,58,Medium,0,0.264834897359163
15200.0,2010-08-02 09:38:00,1,113.9,494,High,1,0.6884030039052692
15201.0,2011-09-13 14:53:00,7,174.22,86,Medium,0,0.397768189630424
15202.0,2010-10-15 13:05:00,3,6001.49,419,High,1,0.35161045684155984
15203.0,2011-11-14 08:16:00,15,465.95,25,Low,0,0.11296775726384947
15204.0,2010-12-17 13:49:00,1,21.64,356,High,1,0.6917730439625994
15205.0,2011-09-15 19:36:00,2,136.32999999999998,84,Medium,0,0.6432068997498471
15206.0,2011-11-29 13:41:00,4,24.15,9,Low,0,0.5521659034774934
15207.0,2010-10-19 13:29:00,3,39.36,415,High,1,0.6002124162651244
15208.0,2011-12-08 17:24:00,6,229.18,0,Low,0,0.44407554907521984
15209.0,2009-12-09 17:26:00,1,45.29,729,High,1,0.6909110914437114
15210.0,2011-04-28 16:11:00,3,317.73,224,High,1,0.5887512006967793
15211.0,2011-10-10 13:31:00,2,404.57,59,Medium,0,0.632625210598057
15212.0,2011-04-12 13:45:00,2,34.13999999999999,240,High,1,0.6472023190177878
15213.0,2011-01-25 12:21:00,2,37.29,318,High,1,0.6470794640535904
15214.0,2011-12-08 12:07:00,8,266.37,1,Low,0,0.34750273155480643
15215.0,2011-10-24 11:41:00,7,541.28,46,Medium,0,0.38285066134896345
15216.0,2011-09-13 11:41:00,2,93.81,87,Medium,0,0.6448718031377462
15217.0,2010-05-25 13:51:00,1,104.02,562,High,1,0.6887648607505304
15218.0,2011-11-29 11:48:00,22,1190.4,10,Low,0,0.0270888665549807
15219.0,2011-06-16 16:57:00,2,131.22,175,High,1,0.6434071696679202
15220.0,2011-10-19 12:39:00,6,299.41,51,Medium,0,0.4411163045710516
15221.0,2010-12-08 13:08:00,4,351.95,365,High,1,0.5382844740087462
15222.0,2011-01-25 08:03:00,11,154.02,318,High,1,0.22980502828047938
15223.0,2011-04-28 11:31:00,5,139.23,225,High,1,0.49756200177360316
15224.0,2010-12-16 15:02:00,5,98.23,357,High,1,0.49931265917176565
15225.0,2011-04-19 14:51:00,1,79.35000000000001,233,High,1,0.6896673973194496
15226.0,2011-02-02 11:41:00,1,30.74,310,High,1,0.6914415413096503
15227.0,2011-11-03 11:59:00,9,534.35,36,Low,0,0.2941470388274178
15228.0,2011-10-04 13:56:00,6,750.21,65,Medium,0,0.4222293305667053
15229.0,2010-05-02 13:50:00,1,14.450000000000001,585,High,1,0.6920348277857351
15230.0,2011-04-14 14:39:00,2,40.980000000000004,238,High,1,0.6469355235088388
15231.0,2010-03-28 15:12:00,1,26.07,620,High,1,0.6916116887636194
15232.0,2011-08-18 16:27:00,2,31.95,112,High,1,0.6472877210034038
15233.0,2010-11-03 13:36:00,1,4.95,400,High,1,0.6923805280797992
15234.0,2011-03-08 08:53:00,1,23.560000000000002,276,High,1,0.6917031169823441
15235.0,2011-05-06 09:44:00,16,553.52,217,High,1,0.0931929159475582
15236.0,2011-02-14 10:52:00,1,24.58,298,High,1,0.6916659646976864
15237.0,2011-12-08 09:46:00,4,249.52,1,Low,0,0.5426295125708247
15238.0,2011-11-10 14:28:00,3,240.38,28,Low,0,0.591946146718266
15239.0,2011-11-29 14:14:00,2,96.42,9,Low,0,0.6447697070556854
15240.0,2011-10-26 09:50:00,12,618.37,44,Low,0,0.1841853297127304
15241.0,2011-10-04 09:05:00,11,306.86,66,Medium,0,0.22521725185416783
15242.0,2010-10-13 15:33:00,1,8.620000000000001,421,High,1,0.6922470041590714
15243.0,2011-09-26 14:12:00,2,190.19,73,Medium,0,0.6410929974188989
15244.0,2011-10-05 13:19:00,3,197.36,64,Medium,0,0.5937197513352463
15245.0,2011-07-28 18:56:00,8,276.01,133,High,1,0.3471294927336598
15246.0,2011-04-15 14:45:00,3,153.25,237,High,1,0.5955357589261602
15247.0,2011-08-09 12:52:00,3,41.73,121,High,1,0.6001152798170942
15248.0,2010-10-24 13:09:00,3,327.22,410,High,1,0.5883586940373777
15249.0,2011-11-08 11:45:00,18,1518.54,31,Low,0,0.05524613948824603
15250.0,2010-03-09 07:35:00,1,3.75,640,High,1,0.6924241801427155
15251.0,2011-11-30 15:02:00,21,923.02,8,Low,0,0.034357290401074464
15252.0,2011-11-03 13:30:00,5,299.18,35,Low,0,0.4907332711873363
15253.0,2011-11-23 16:22:00,8,250.41,15,Low,0,0.3481210783224802
15254.0,2011-08-04 15:04:00,3,217.63,126,High,1,0.5928843725519853
15255.0,2011-10-04 12:43:00,9,546.33,66,Medium,0,0.29372238554769836
15256.0,2011-07-14 11:47:00,2,18.900000000000002,148,High,1,0.6477964280011259
15257.0,2011-03-01 12:58:00,2,376.6,282,High,1,0.6337347798091505
15258.0,2011-06-24 12:30:00,2,191.68,168,High,1,0.6410344393415187
15259.0,2010-07-15 08:47:00,4,464.96,512,High,1,0.5334839047125942
15260.0,2011-08-31 13:55:00,25,1323.28,99,High,1,0.014738664155156681
15261.0,2011-07-27 15:20:00,4,326.21,134,High,1,0.5393769277810431
15262.0,2011-01-20 12:16:00,3,73.59,323,High,1,0.5988087093400309
15263.0,2011-08-25 10:26:00,1,35.49,106,High,1,0.6912684258107696
15264.0,2011-10-06 13:49:00,2,178.06,63,Medium,0,0.6415695585995413
15265.0,2011-07-11 14:46:00,4,696.78,150,High,1,0.523617925667288
15266.0,2011-01-05 13:40:00,5,260.8,337,High,1,0.492371605732958
15267.0,2011-11-17 15:59:00,5,20.189999999999998,21,Low,0,0.5026448969327271
15268.0,2010-08-18 10:33:00,3,84.9,478,High,1,0.5983445501425724
15269.0,2011-11-16 09:32:00,3,251.03,23,Low,0,0.5915067024597601
15270.0,2011-11-24 09:24:00,21,930.87,15,Low,0,0.03431283588418392
15271.0,2011-12-02 14:11:00,24,1620.45,6,Low,0,0.017062436762978653
15272.0,2011-10-13 12:59:00,6,1294.47,56,Medium,0,0.3997308315259232
15273.0,2010-04-19 11:31:00,1,1.06,599,High,1,0.6925220210065335
15274.0,2011-12-05 16:57:00,2,96.77,3,Low,0,0.6447560150079202
15275.0,2011-11-02 11:20:00,1,133.54,37,Low,0,0.6876830020160056
15276.0,2011-10-04 16:39:00,4,467.08,65,Medium,0,0.5333937868134632
15277.0,2011-10-24 10:08:00,2,51.76,46,Medium,0,0.6465148616338843
15278.0,2010-05-27 10:03:00,4,36.62,561,High,1,0.5516391792805796
15279.0,2010-12-20 10:48:00,5,365.77,354,High,1,0.4878912235338299
15280.0,2011-06-20 17:14:00,3,102.0,171,High,1,0.5976424362779512
15281.0,2011-10-12 09:10:00,16,1819.6299999999999,58,Medium,0,0.07645574237047778
15282.0,2010-05-18 16:27:00,1,35.33,569,High,1,0.6912742579443744
15283.0,2010-11-14 14:54:00,3,58.04,389,High,1,0.5994465875566146
15284.0,2010-07-27 13:25:00,1,4.95,499,High,1,0.6923805280797992
15285.0,2010-10-28 09:46:00,1,5.67,407,High,1,0.6923543351896081
15286.0,2011-10-21 11:08:00,1,13.350000000000001,49,Medium,0,0.6920748672774422
15287.0,2011-11-17 15:34:00,5,80.72,21,Low,0,0.5000603256112693
15288.0,2011-10-27 16:58:00,10,574.43,42,Low,0,0.2531853645874844
15289.0,2011-11-10 13:49:00,5,135.06,28,Low,0,0.4977400544300947
15290.0,2011-12-05 11:39:00,26,813.39,4,Low,0,0.013191972569867007
15291.0,2011-11-14 11:02:00,40,1303.1,25,Low,0,0.0007521505168223204
15292.0,2011-05-22 15:00:00,1,115.82,200,High,1,0.6883326568276388
15293.0,2010-02-12 11:54:00,1,29.15,665,High,1,0.6914994774356387
15294.0,2010-10-25 11:45:00,1,53.7,410,High,1,0.6906042580653542
15295.0,2010-02-23 13:03:00,1,104.82,653,High,1,0.6887355691718926
15296.0,2011-10-20 11:47:00,12,1729.41,50,Medium,0,0.15735945008895175
15297.0,2011-11-29 16:32:00,3,106.64,9,Low,0,0.5974518519668232
15298.0,2011-12-07 17:17:00,23,1009.95,1,Low,0,0.02298024658573747
15299.0,2011-10-03 14:19:00,10,641.61,66,Medium,0,0.25102194644585263
15300.0,2011-10-06 17:08:00,1,80.14,63,Medium,0,0.6896385179777852
15301.0,2011-10-20 09:57:00,17,1144.85,50,Medium,0,0.07071365693823645
15302.0,2009-12-09 13:11:00,1,74.5,729,High,1,0.6898446621454754
15303.0,2011-02-22 13:59:00,3,317.44,289,High,1,0.588763193329165
15304.0,2011-10-10 10:23:00,9,219.05,60,Medium,0,0.3054507200770317
15305.0,2010-06-02 13:50:00,1,17.15,554,High,1,0.6919365367846022
15306.0,2011-10-06 12:56:00,9,430.99,63,Medium,0,0.29782564259510774
15307.0,2011-09-05 11:38:00,1,80.95,95,High,1,0.6896089059789849
15308.0,2011-03-10 13:08:00,1,76.64,273,High,1,0.6897664531951739
15309.0,2010-04-08 11:11:00,4,170.1,610,High,1,0.5459940525820238
15310.0,2010-08-18 11:38:00,1,72.55,478,High,1,0.6899159178601318
15311.0,2011-12-09 12:00:00,208,11868.7,0,Low,0,3.4313551323461053e-19
15312.0,2011-09-25 13:10:00,12,449.67,74,Medium,0,0.18855434287353715
15313.0,2011-08-21 16:02:00,1,2.08,109,High,1,0.6924849235336052
15314.0,2011-05-24 14:39:00,3,86.88,198,High,1,0.598263273338569
15315.0,2011-10-06 12:51:00,2,32.65,63,Medium,0,0.6472604245880024
15316.0,2011-01-17 11:34:00,1,1.65,326,High,1,0.6925005629677272
15317.0,2010-01-31 15:55:00,1,16.75,676,High,1,0.6919510995125747
15318.0,2011-12-06 11:30:00,1,19.330000000000002,3,Low,0,0.6918571632048373
15319.0,2011-03-01 12:48:00,1,51.86,283,High,1,0.6906714036367031
15320.0,2011-10-26 13:27:00,1,110.29,43,Low,0,0.6885352475298095
15321.0,2011-09-30 09:40:00,12,880.49,70,Medium,0,0.1775530971611386
15322.0,2011-09-15 09:34:00,2,307.6,85,Medium,0,0.6364659284659446
15323.0,2010-05-26 10:01:00,3,116.0,562,High,1,0.597067307868968
15324.0,2010-01-07 14:37:00,1,18.47,700,High,1,0.691888477072638
15325.0,2011-08-28 11:55:00,8,459.1,103,High,1,0.3400767382158921
15326.0,2011-01-10 11:38:00,5,334.36,333,High,1,0.4892317096374194
15327.0,2011-10-18 11:55:00,1,43.97,52,Medium,0,0.6909592355142303
15328.0,2010-10-28 09:05:00,1,19.71,407,High,1,0.6918433262824026
15329.0,2011-10-31 15:36:00,11,668.95,38,Low,0,0.2146094409137296
15330.0,2011-11-07 17:50:00,2,7.29,31,Low,0,0.6482487202076215
15331.0,2010-07-28 09:42:00,3,78.66,499,High,1,0.5986006598374229
15332.0,2010-12-08 14:43:00,6,494.41,365,High,1,0.43292222461956165
15333.0,2011-05-15 13:27:00,1,47.42,207,High,1,0.6908333956813677
15334.0,2011-07-06 11:22:00,3,148.14,156,High,1,0.5957459695306351
15335.0,2011-10-17 12:50:00,1,101.39,53,Medium,0,0.6888611461658103
15336.0,2010-11-03 12:39:00,1,74.4,401,High,1,0.6898483165039196
15337.0,2010-10-24 15:29:00,1,78.88,410,High,1,0.6896845779986618
15338.0,2010-01-31 14:25:00,1,148.55,676,High,1,0.6871321240982149
15339.0,2011-10-04 12:51:00,7,597.07,65,Medium,0,0.38060176104621035
15340.0,2010-05-27 10:27:00,1,11.1,561,High,1,0.6921567572369614
15341.0,2011-09-20 09:40:00,2,64.17,80,Medium,0,0.6460303121146755
15342.0,2011-08-02 10:19:00,1,56.839999999999996,129,High,1,0.6904896541111711
15343.0,2011-09-13 13:55:00,1,134.2,86,Medium,0,0.6876587906653036
15344.0,2011-12-09 10:45:00,3,196.54,0,Low,0,0.5937535342674416
15345.0,2011-10-25 11:28:00,1,154.60999999999999,45,Low,0,0.6869095677834096
15346.0,2011-01-11 11:18:00,3,121.32000000000001,332,High,1,0.5968486889762712
15347.0,2010-12-08 15:25:00,4,115.4,365,High,1,0.5483089354885727
15348.0,2011-09-28 13:17:00,1,19.02,71,Medium,0,0.6918684509652844
15349.0,2011-07-04 16:06:00,2,211.7,157,High,1,0.640247231758793
15350.0,2010-12-01 13:33:00,2,86.5,372,High,1,0.6451576801942629
15351.0,2011-11-27 12:52:00,10,1075.01,11,Low,0,0.23736273235178623
15352.0,2010-06-09 11:28:00,1,102.95,548,High,1,0.6888040358749842
15353.0,2011-03-30 12:15:00,7,1163.48,254,High,1,0.35807331115660257
15354.0,2010-04-15 16:24:00,3,284.4,602,High,1,0.5901288326571795
15355.0,2011-11-10 13:44:00,2,85.60000000000001,28,Low,0,0.6451928699363174
15356.0,2011-11-08 13:11:00,13,1546.77,30,Low,0,0.13630370401340738
15358.0,2011-12-05 09:04:00,42,2198.61,4,Low,0,0.0004332261062475482
15359.0,2010-02-15 10:47:00,8,20.67,662,High,1,0.35707793788635694
15360.0,2011-10-31 09:35:00,1,30.57,39,Low,0,0.6914477360258636
15361.0,2010-12-13 09:52:00,4,100.26,361,High,1,0.5489492895828085
15362.0,2010-09-17 10:37:00,2,144.48,448,High,1,0.6428873832817472
15363.0,2010-12-02 12:28:00,2,139.59,372,High,1,0.6430791084329879
15364.0,2011-09-05 09:46:00,2,57.36,95,High,1,0.6462962463533393
15365.0,2011-11-14 08:29:00,13,710.96,25,Low,0,0.15399810927752933
15366.0,2011-09-25 15:01:00,7,272.21,74,Medium,0,0.3937659331245789
15367.0,2011-10-13 14:13:00,11,789.59,56,Medium,0,0.21115684179455896
15368.0,2011-11-18 14:42:00,2,39.89,20,Low,0,0.6469780453071285
15369.0,2010-08-04 13:54:00,11,115.53999999999999,491,High,1,0.23097035470205848
15370.0,2011-10-30 10:58:00,8,519.65,40,Low,0,0.3377596373111627
15371.0,2010-02-15 13:14:00,1,4.95,661,High,1,0.6923805280797992
15372.0,2011-07-25 16:39:00,8,106.42,136,High,1,0.35372271335850564
15373.0,2011-12-01 15:05:00,17,1047.78,7,Low,0,0.0718109228670609
15374.0,2011-08-03 09:59:00,2,18.41,128,High,1,0.6478155223563128
15375.0,2010-01-18 15:38:00,1,6.88,689,High,1,0.6923103137913578
15376.0,2011-10-30 15:04:00,3,338.75,39,Low,0,0.587881661668236
15377.0,2010-11-22 08:55:00,4,103.05,382,High,1,0.5488312972173574
15378.0,2010-09-03 11:30:00,2,22.7,462,High,1,0.6476483332958344
15379.0,2011-06-23 13:13:00,8,688.83,168,High,1,0.33132694024661485
15380.0,2011-12-01 12:13:00,11,267.82,8,Low,0,0.2263829020393146
15381.0,2011-05-10 11:55:00,5,113.04,213,High,1,0.49868028336910036
15382.0,2011-11-25 10:58:00,12,1503.18,14,Low,0,0.16255104554816757
15384.0,2011-06-23 10:57:00,4,234.79,169,High,1,0.5432538357717974
15385.0,2011-10-30 15:11:00,3,47.06,39,Low,0,0.5998967965201205
15386.0,2011-06-06 13:47:00,1,42.98,185,High,1,0.690995340846837
15387.0,2010-08-04 16:05:00,1,43.3,491,High,1,0.6909836706913489
15388.0,2011-03-14 13:53:00,1,20.63,269,High,1,0.6918098249379706
15389.0,2011-06-20 16:18:00,5,5.84,171,High,1,0.5032576122089376
15390.0,2010-11-08 15:19:00,2,147.51,395,High,1,0.6427685612934793
15391.0,2010-05-04 15:04:00,1,77.91,583,High,1,0.6897200343419646
15392.0,2011-12-05 11:01:00,7,372.34,4,Low,0,0.38969095016986655
15393.0,2011-11-23 16:48:00,5,147.58,15,Low,0,0.49720547137992394
15394.0,2011-11-30 11:49:00,11,808.31,9,Low,0,0.2106247551212989
15395.0,2011-01-18 12:40:00,1,45.8,325,High,1,0.6908924892155213
15396.0,2011-08-19 10:56:00,2,57.09,112,High,1,0.646306788137508
15397.0,2011-02-23 09:25:00,1,29.6,289,High,1,0.6914830810301572
15398.0,2011-11-23 16:47:00,2,196.72,15,Low,0,0.6408363325479112
15399.0,2011-12-08 13:04:00,3,95.49,0,Low,0,0.5979097796225918
15400.0,2011-09-08 13:57:00,8,79.0,91,High,1,0.35479405527925384
15401.0,2010-09-13 13:42:00,2,64.8,451,High,1,0.6460057057007252
15402.0,2011-07-14 12:17:00,6,434.28000000000003,148,High,1,0.43544524734207596
15403.0,2010-08-05 12:21:00,2,3.3200000000000003,491,High,1,0.6484033190273555
15404.0,2010-11-29 11:03:00,1,27.509999999999998,375,High,1,0.6915592291395152
15405.0,2011-06-03 14:44:00,2,130.97,188,High,1,0.6434169663234156
15406.0,2011-11-08 13:22:00,4,312.59,30,Low,0,0.5399548337343779
15407.0,2011-11-06 11:55:00,4,596.1899999999999,33,Low,0,0.5279016335113116
15408.0,2011-03-20 15:02:00,1,152.19,263,High,1,0.6869984537409004
15409.0,2009-12-18 15:35:00,1,28.65,720,High,1,0.6915176950978768
15410.0,2011-09-16 14:47:00,10,590.04,83,Medium,0,0.2526815736437636
15411.0,2011-11-13 15:19:00,4,407.31,25,Low,0,0.535933659291955
15412.0,2011-06-21 15:24:00,1,34.71,170,High,1,0.6912968568862042
15413.0,2010-01-17 11:33:00,5,86.72,691,High,1,0.4998041290917938
15414.0,2011-11-30 09:50:00,3,125.25,9,Low,0,0.5966871657159459
15415.0,2011-01-30 14:13:00,1,83.79,312,High,1,0.6895050689212651
15416.0,2011-10-06 09:38:00,7,738.19,64,Medium,0,0.37493620804613736
15417.0,2011-09-15 15:26:00,1,52.46,84,Medium,0,0.690649509225733
15418.0,2010-10-10 13:38:00,2,147.43,424,High,1,0.6427716987334341
15419.0,2011-11-15 09:23:00,1,10.489999999999998,24,Low,0,0.6921789564312474
15420.0,2010-10-01 15:46:00,6,78.63,433,High,1,0.4504323175093676
15421.0,2011-10-12 09:20:00,10,837.99,58,Medium,0,0.2447686660856666
15422.0,2011-01-20 16:17:00,7,433.78000000000003,322,High,1,0.3871980958006986
15423.0,2011-11-01 14:01:00,3,73.13,37,Low,0,0.5988275838658
15424.0,2011-03-30 13:02:00,3,41.47,253,High,1,0.600125936520908
15425.0,2010-11-04 18:13:00,4,452.07,399,High,1,0.5340317912952371
15426.0,2011-11-20 15:36:00,9,1382.81,18,Low,0,0.26498023022273814
15427.0,2011-11-06 14:29:00,3,648.43,32,Low,0,0.5750101746371543
15428.0,2011-11-24 16:54:00,4,208.84,14,Low,0,0.5443533809920186
15429.0,2011-11-13 12:28:00,2,169.57,26,Low,0,0.6419029459278938
15430.0,2010-08-29 10:42:00,2,142.4,467,High,1,0.6429689406805443
15431.0,2010-07-25 12:44:00,1,4.04,502,High,1,0.6924136312096494
15432.0,2011-11-16 16:30:00,2,70.93,22,Low,0,0.6457662410412346
15433.0,2011-05-10 10:45:00,2,51.55,213,High,1,0.6465230585156029
15434.0,2011-12-01 13:33:00,11,434.32,7,Low,0,0.2214412670198081
15435.0,2011-11-17 16:39:00,1,108.32000000000001,21,Low,0,0.6886074007536092
15436.0,2011-11-27 16:05:00,3,703.66,11,Low,0,0.5727033463162076
15437.0,2011-03-22 13:11:00,2,168.95,261,High,1,0.6419272868633077
15438.0,2011-07-31 14:19:00,1,88.44,130,High,1,0.6893350128032745
15439.0,2010-10-31 10:38:00,4,155.65,404,High,1,0.5466057684815417
15440.0,2011-10-16 12:16:00,3,145.0,54,Medium,0,0.5958751226181719
15441.0,2010-11-08 15:50:00,3,200.57,395,High,1,0.5935874949868378
15442.0,2011-04-05 12:24:00,1,9.9,248,High,1,0.6922004269373918
15443.0,2011-12-08 10:40:00,14,1880.78,1,Low,0,0.10881467477152997
15444.0,2011-11-30 17:37:00,2,613.38,8,Low,0,0.6242979539123185
15445.0,2011-03-20 15:06:00,2,68.95,263,High,1,0.6458435965144178
15446.0,2010-11-28 11:59:00,3,237.14000000000001,376,High,1,0.5920798076755002
15447.0,2011-01-13 11:26:00,5,113.97,330,High,1,0.4986405731920383
15448.0,2011-01-31 10:42:00,2,150.76,312,High,1,0.6426410924480697
15449.0,2011-11-13 15:02:00,3,114.07000000000001,25,Low,0,0.5971466093303509
15450.0,2011-11-09 17:11:00,1,65.18,29,Low,0,0.6901851464901583
